FID_NA_CEC_Eco_Level3;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;NA_L3KEY;NA_L2KEY;NA_L1KEY;Shape_Leng;FID_Localisation_BV_Korben_XYTableToPoint;gauge_id;gauge_lat;gauge_lon;elev_mean;slope_mean;area_gages2;area_geospa_fabric_
2314;8.5.3;Southern Coastal Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;8.5.3  Southern Coastal Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS;9681456,896579999476671;138;2297310;27,199490000000001;-81,988420000000005;25,710000000000001;1,181160000000000;528,379999999999995;537,070000000000050
2314;8.5.3;Southern Coastal Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;8.5.3  Southern Coastal Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS;9681456,896579999476671;139;2298608;27,343660000000000;-82,156760000000006;22,789999999999999;1,618600000000000;312,339999999999975;313,850000000000023
2314;8.5.3;Southern Coastal Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;8.5.3  Southern Coastal Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS;9681456,896579999476671;140;2299950;27,473649999999999;-82,211200000000005;33,670000000000002;1,614850000000000;174,270000000000010;176,800000000000011
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;141;2315500;30,325780000000002;-82,738180000000000;39,990000000000002;2,021230000000000;6136,260000000000218;5915,630000000000109
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;142;2342933;32,017659999999999;-85,295770000000005;127,700000000000003;7,990220000000000;290,100000000000023;290,040000000000020
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;143;2349900;32,195560000000000;-83,902220000000000;116,189999999999998;3,411040000000000;122,870000000000005;124,290000000000006
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;144;2350900;31,764440000000000;-84,253330000000005;139,770000000000010;6,747590000000000;1365,119999999999891;1365,589999999999918
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;145;2361000;31,342949999999998;-85,610489999999999;117,140000000000001;8,270390000000001;1781,609999999999900;1779,299999999999955
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;146;2363000;31,594889999999999;-85,783000000000001;135,389999999999986;7,576890000000000;1292,509999999999991;1292,619999999999891
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;147;2371500;31,573499999999999;-86,251620000000003;125,859999999999999;7,426040000000000;1292,789999999999964;1257,420000000000073
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;148;2372250;31,596270000000001;-86,405519999999996;122,939999999999998;7,299730000000000;1145,220000000000027;1145,559999999999945
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;149;2374500;31,418500000000002;-86,986639999999994;109,859999999999999;7,408920000000000;445,720000000000027;458,230000000000018
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;150;2395120;34,242780000000003;-84,889719999999997;250,599999999999994;9,609330000000000;84,010000000000005;85,269999999999996
1747;8.3.4;Piedmont;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.4  Piedmont;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4571125,079699999652803;151;2408540;32,916789999999999;-86,270250000000004;242,259999999999991;15,575519999999999;682,409999999999968;683,860000000000014
1747;8.3.4;Piedmont;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.4  Piedmont;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4571125,079699999652803;152;2415000;33,066789999999997;-85,879130000000004;270,560000000000002;12,252370000000001;491,379999999999995;491,750000000000000
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;153;2427250;31,996259999999999;-87,068320000000000;102,609999999999999;6,930520000000000;675,240000000000009;680,639999999999986
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;154;2430085;34,466670000000001;-88,283609999999996;150,009999999999991;6,729840000000000;40,560000000000002;40,729999999999997
1787;8.4.9;Southwestern Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.9  Southwestern Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2833097,578530000057071;155;2450250;34,285380000000004;-87,398910000000001;254,919999999999987;12,273210000000001;231,830000000000013;242,689999999999998
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;156;2464000;33,479280000000003;-87,597229999999996;143,689999999999998;9,665990000000001;578,940000000000055;581,789999999999964
1787;8.4.9;Southwestern Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.9  Southwestern Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2833097,578530000057071;157;2464146;33,413449999999997;-87,510559999999998;140,810000000000002;9,049390000000001;15,820000000000000;15,840000000000000
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;158;2464360;33,424840000000003;-87,642510000000001;114,120000000000005;8,636189999999999;148,620000000000005;148,990000000000009
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;159;2465493;32,997349999999997;-87,622230000000002;101,500000000000000;9,539660000000000;83,420000000000002;86,620000000000005
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;160;2469800;31,744319999999998;-88,022509999999997;78,129999999999995;9,864420000000001;422,680000000000007;422,879999999999995
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;161;2472000;31,706939999999999;-89,406940000000006;123,239999999999995;6,766540000000000;1927,130000000000109;1927,670000000000073
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;162;2472500;31,425830000000001;-89,414720000000003;113,730000000000004;6,765410000000000;789,940000000000055;789,450000000000045
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;163;2479155;31,025279999999999;-89,016670000000005;70,209999999999994;6,656090000000000;137,280000000000001;138,169999999999987
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;164;2479300;30,736110000000000;-88,781109999999998;65,189999999999998;5,849570000000000;1144,200000000000045;1153,420000000000073
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;165;2479560;30,809080000000002;-88,458629999999999;64,680000000000007;6,146610000000000;1454,329999999999927;1455,829999999999927
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;166;2481000;30,558610000000002;-89,121939999999995;51,659999999999997;5,610140000000000;249,229999999999990;250,490000000000009
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;167;2481510;30,483609999999999;-89,274439999999998;64,000000000000000;5,134640000000000;800,659999999999968;801,480000000000018
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;204;3049000;40,715899999999998;-79,699489999999997;365,269999999999982;16,005210000000002;357,149999999999977;356,439999999999998
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;205;3049800;40,520350000000001;-79,938109999999995;296,600000000000023;21,305230000000002;14,890000000000001;16,000000000000000
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;206;3050000;38,809269999999998;-79,881730000000005;998,820000000000050;65,763459999999995;487,290000000000020;489,490000000000009
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;207;3069500;39,122880000000002;-79,681169999999995;961,460000000000036;63,793039999999998;1856,849999999999909;1853,200000000000045
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;208;3070500;39,615639999999999;-79,704769999999996;599,730000000000018;30,193919999999999;517,379999999999995;518,440000000000055
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;209;3076600;39,656140000000001;-79,394109999999998;795,460000000000036;21,466880000000000;127,400000000000006;128,330000000000013
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;210;3078000;39,702190000000002;-79,136390000000006;767,059999999999945;30,573409999999999;161,479999999999990;165,169999999999987
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;211;3140000;40,362850000000002;-81,862359999999995;287,699999999999989;15,822839999999999;70,349999999999994;71,310000000000002
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;212;3144000;40,132570000000001;-82,147919999999999;292,279999999999973;13,110709999999999;363,410000000000025;365,100000000000023
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;213;3159540;39,063690000000001;-81,881799999999998;232,800000000000011;10,081580000000001;400,850000000000023;400,870000000000005
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;214;3161000;36,393329999999999;-81,406940000000006;834,210000000000036;57,202140000000000;527,860000000000014;533,629999999999995
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;215;3164000;36,647350000000003;-80,978970000000004;766,600000000000023;45,802509999999998;2952,739999999999782;2963,699999999999818
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;216;3170000;37,037630000000000;-80,556719999999999;713,740000000000009;32,963349999999998;794,639999999999986;800,059999999999945
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;217;3173000;37,268180000000001;-80,709509999999995;750,950000000000045;46,983510000000003;773,320000000000050;775,840000000000032
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;218;3180500;38,543729999999996;-79,833119999999994;1057,029999999999973;44,262439999999998;345,060000000000002;346,480000000000018
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;219;3182500;38,185949999999998;-80,130619999999993;934,509999999999991;59,707700000000003;1364,970000000000027;1364,859999999999900
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;220;3186500;38,378999999999998;-80,483969999999999;1057,609999999999900;61,177990000000001;329,680000000000007;332,110000000000014
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;221;3187500;38,295389999999998;-80,526480000000006;1061,950000000000045;60,180610000000001;207,409999999999997;207,990000000000009
1769;8.4.2;Central Appalachians;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.2  Central Appalachians;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2688818,181270000059158;222;3213700;37,673160000000003;-82,280140000000003;611,919999999999959;37,982599999999998;2425,059999999999945;2431,369999999999891
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;223;3237280;38,643689999999999;-83,215739999999997;248,509999999999991;31,525849999999998;32,950000000000003;33,219999999999999
1770;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.3  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1935275,270040000090376;227;3281500;37,479810000000001;-83,675190000000001;376,490000000000009;21,868600000000001;1838,220000000000027;1836,710000000000036
2509;8.2.3;Central Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.3  Central Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2348161,448559999931604;231;3338780;40,265309999999999;-87,642799999999994;213,250000000000000;3,194690000000000;691,559999999999945;691,759999999999991
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;238;3439000;35,143329999999999;-82,824719999999999;863,179999999999950;63,231180000000002;178,669999999999987;178,180000000000007
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;239;3450000;35,653060000000004;-82,405280000000005;891,899999999999977;105,596919999999997;14,080000000000000;14,130000000000001
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;240;3455500;35,396110000000000;-82,937500000000000;1326,819999999999936;91,677329999999998;72,950000000000003;71,469999999999999
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;241;3456500;35,461669999999998;-82,869720000000001;1162,130000000000109;99,952190000000002;133,430000000000007;137,330000000000013
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;242;3460000;35,667499999999997;-83,073610000000002;1254,529999999999973;116,235870000000006;127,019999999999996;127,620000000000005
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;243;3463300;35,831510000000002;-82,184290000000004;1025,660000000000082;112,341160000000002;112,159999999999997;113,159999999999997
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;244;3471500;36,760390000000001;-81,631230000000002;1023,620000000000005;69,462050000000005;198,159999999999997;198,289999999999992
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;245;3473000;36,651780000000002;-81,844009999999997;916,289999999999964;56,642930000000000;784,809999999999945;784,350000000000023
1775;8.4.4;Blue Ridge;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.4  Blue Ridge;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2244727,581129999831319;246;3479000;36,239170000000001;-81,822220000000002;1040,029999999999973;82,191019999999995;235,599999999999994;237,770000000000010
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;247;3488000;36,896780000000000;-81,746229999999997;812,909999999999968;54,059120000000000;578,210000000000036;573,750000000000000
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;248;3498500;35,785620000000002;-83,884600000000006;680,919999999999959;77,711560000000006;696,759999999999991;700,350000000000023
